Stations_id,von_datum,bis_datum,Stationshoehe,geoBreite,geoLaenge
3967,20050401,20230410,70,52.1836,14.5748
3969,20040922,20230410,235,50.3049,7.31
3972,20021101,20230410,510,48.9343,10.7586
3975,20050301,20230410,522,49.4777,11.5357
3987,19950901,20230410,81,52.3812,13.0622
3999,20041101,20230410,597,49.7844,12.0331
4000,20030428,20230410,640,50.2277,11.5486
4016,20050301,20230410,283,49.8526,10.1006
4017,20021101,20230410,386,50.1807,6.3509
4023,20100401,20230410,270,51.2006,14.0207
4024,19950901,20230410,40,54.3643,13.4771
4032,20061201,20230410,142,51.7953,11.132
4036,20070301,20230410,204,51.3895,11.5412
4039,19960207,20230410,11,53.7331,9.8776
4052,20071201,20230410,94,51.7557,12.5104
4063,20030701,20230410,41,52.4461,8.5906
4065,20040701,20230410,462,48.6192,11.0059
4078,20051201,20230410,18,53.2428,8.2236
4080,20050901,20230410,10,53.7409,13.7906
4090,20050801,20230410,89,50.0056,8.4291
4094,20040601,20230410,441,47.8062,9.6206
4101,20040801,20230410,16,53.3469,11.1992
4104,19950901,20230410,365,49.0425,12.1019
4109,20041001,20230410,586,50.2214,12.0275
4112,20061201,20230410,60,52.4396,9.1335
4127,20050101,20230410,347,50.9906,7.6958
4132,20021101,20230410,115,51.4841,9.6121
4134,20021101,20230410,172,49.8366,8.8806
4135,20070601,20230410,336,51.4248,10.1898
4150,20051201,20230410,59,51.8118,7.0907
4159,20041201,20230410,522,48.8104,10.9359
4160,20040701,20230410,478,48.7425,8.924
4169,20021101,20230410,131,48.6703,7.9939
4175,20040601,20230410,283,47.559,7.7721
4177,20081101,20230410,116,48.9726,8.3301
4185,20040901,20230410,363,48.9557,11.7278
4189,20040801,20230410,534,48.1479,9.4596
4211,20050415,20230410,493,48.4245,8.3303
4218,20040317,20230410,300,50.3311,10.7918
4219,20041001,20230410,512,50.3965,6.8568
4224,20050901,20230410,388,49.2412,12.4125
4230,20021101,20230410,137,49.9832,8.8395
4248,20021101,20230410,402,49.3082,10.9183
4251,20050611,20230410,1067,47.4069,10.1676
4261,20060301,20230410,442,47.8753,12.128
4271,19950901,20230410,5,54.1803,12.0808
4275,20041201,20230410,32,53.1289,9.3398
4280,20100708,20230410,386,49.2162,11.1035
4282,20041001,20230410,24,53.5954,13.8121
4287,20050101,20230410,415,49.3849,10.1732
4288,20051201,20230410,96,52.1038,8.1809
4294,20041026,20230410,360,48.4704,8.9687
4300,20040701,20230410,589,48.1815,8.6356
4301,20050301,20230410,102,49.8502,7.871
4308,20021101,20230410,403,50.0517,7.8876
4310,20040701,20230410,105,49.1609,8.3009
4313,20040801,20230410,370,51.4966,8.4342
4315,20050901,20230410,914,48.5615,8.2228
4323,20050301,20230410,461,49.6468,7.8837
4336,19960620,20230410,319,49.2128,7.1077
4349,20040601,20230410,251,48.9569,9.0711
4351,20061009,20230410,295,47.5582,7.9773
4352,20070901,20230410,4,54.5159,13.5305
4354,20060101,20230410,457,48.7832,13.3146
4367,20090901,20220701,175,52.0781,9.552
4368,20041001,20230410,93,51.7098,8.5796
4371,19950901,20230410,135,52.1042,8.7521
4374,20040315,20230410,687,47.7774,12.2102
4377,20050901,20230410,518,50.3518,10.0034
4387,20040801,20230410,805,49.0029,12.8237
4393,19991130,20230410,5,54.3279,8.6031
4400,20040801,20230410,171,51.5439,8.1808
4405,20060301,20230410,34,54.6854,9.6261
4411,20040501,20230410,155,49.9195,8.9671
4412,20041101,20230410,95,52.198,11.4218
4413,20041001,20230410,555,47.9767,11.4693
4441,20040501,20230410,479,48.5025,11.4543
4445,20040901,20230410,609,51.7658,10.6533
4464,19950901,20230410,501,50.5679,11.8041
4466,19950901,20230410,43,54.5275,9.5487
4469,20060801,20230410,399,50.5071,10.762
4480,20040901,20230410,230,50.3447,9.5533
4488,20060801,20230410,443,51.2127,8.2672
4490,20040701,20230410,223,49.4149,6.836
4493,20050401,20230410,417,49.4116,12.076
4494,20050201,20230410,455,49.2806,11.914
4501,19950901,20230410,938,50.6545,10.7696
4508,20040801,20230410,649,50.2968,6.4194
4546,20041101,20230410,684,49.5273,12.5705
4548,20070701,20230410,608,50.1847,12.0791
4555,20061001,20230410,29,52.663,12.1812
4559,20050501,20230410,398,49.1644,12.6175
4560,20050201,20220102,265,50.4925,9.1226
4567,20040601,20230410,417,48.5532,11.2844
4579,20030428,20230410,538,48.2008,10.7293
4592,20051201,20230410,356,49.3278,12.0871
4594,20051201,20230410,2,53.2338,8.5115
4599,20050101,20230410,331,49.3425,11.1077
4600,20050701,20230410,12,52.9081,9.0452
4601,20070801,20230410,28,52.6797,9.6524
4602,20081201,20230410,27,53.9385,10.6983
4603,20040423,20230410,188,49.7975,10.2191
4605,20041101,20230410,277,50.6441,11.1936
4617,20061101,20230410,1373,47.6705,11.8539
4618,20041101,20230410,30,52.747,11.9792
4623,20050614,20200501,834,48.1042,8.9976
4625,19950901,20230410,59,53.6424,11.3871
4637,20080801,20230410,31,52.5404,13.1243
4641,20060118,20230410,802,47.6711,10.6271
4642,19950901,20230410,21,52.8911,11.7297
4650,20040912,20230410,344,49.8417,7.5541
4651,20041101,20230410,189,51.904,10.1885
4666,20050601,20230410,40,54.3444,10.4581
4672,20040912,20230410,239,50.5218,7.7375
4683,20120401,20230410,48,52.516,7.6762
4694,20060104,20230410,380,48.7629,11.843
4703,20021101,20230410,581,48.0719,9.1943
4704,20050501,20230410,508,47.5776,9.7404
4706,20050301,20230410,358,48.2718,13.0273
4709,20111101,20230410,445,49.9996,7.5981
4710,20070501,20230410,718,48.6191,8.5247
4712,20060619,20230410,428,48.0821,8.0919
4741,20041201,20230410,152,51.14,7.093
4745,19950901,20230410,75,52.9604,9.793
4755,20041101,20230410,847,48.6819,13.7351
4760,20060109,20230410,730,47.5219,10.2613
4763,20041001,20230410,265,51.0607,9.9266
4790,20060301,20230410,98,52.2054,9.5668
4801,20031009,20230410,460,50.007,11.2052
4803,20090901,20230410,1,53.4926,8.3768
4816,20041007,20230410,390,49.0568,12.6395
4818,20041001,20230410,597,50.1531,11.7402
4827,20050117,20230410,540,47.7941,12.486
4841,20040701,20230410,0,53.6946,8.8735
4849,20050601,20230410,64,52.1173,7.3411
4850,20100101,20230410,779,47.7112,10.8758
4857,20040901,20230410,2,53.5534,9.6097
4858,20040317,20230410,485,48.3773,12.0927
4878,20050201,20230410,504,51.6646,10.8811
4881,20041110,20230410,532,47.8591,9.0152
4883,20051001,20230410,19,52.7659,9.4046
4887,19950901,20230410,734,48.6656,9.8648
4896,20050701,20221201,40,54.6654,9.805
4911,19961024,20230410,351,48.8275,12.5597
4912,20060701,20230410,81,52.5884,13.9289
4920,20090901,20230410,4,53.4252,8.804
4928,19980601,20230410,314,48.8281,9.2
4931,19951004,20230410,371,48.6883,9.2235
4946,20040601,20230410,500,48.5151,11.6545
4958,20050301,20230410,333,50.2417,10.567
4978,20021101,20230410,395,50.639,10.0228
4982,20041101,20230410,532,50.6074,12.939
4984,20041101,20230410,48,53.2252,14.33
4997,20050301,20230410,196,50.9771,12.3419
5000,20050201,20230410,498,47.8526,12.8282
5002,20060111,20230410,450,49.0426,12.9942
5009,19950901,20230410,33,53.761,12.5574
5013,20070712,20230410,350,49.2187,12.0624
5014,20040701,20230410,7,53.2758,8.9857
5017,20051101,20230410,633,50.4002,11.3888
5023,20021101,20230410,417,49.0871,11.2236
5029,19950901,20230410,387,49.4737,7.0385
5034,20060301,20230410,513,49.9842,11.4008
5036,20060106,20230410,470,49.4038,12.6062
5046,20080301,20230410,501,49.8576,12.3542
5055,20040317,20230410,382,48.0669,12.7634
5057,20050801,20230410,28,54.1695,9.5559
5058,20051201,20230410,56,53.6893,10.3657
5059,20041028,20230410,781,47.7279,7.9988
5064,20041201,20230410,37,51.2897,6.4437
5084,20070201,20230410,290,51.1594,10.2473
5086,20021101,20230410,133,51.5777,9.4337
5097,20050101,20230410,10,54.0654,12.7655
5099,20080601,20230410,132,49.7326,6.6131
5100,20010401,20230410,261,49.7479,6.6583
5103,20100801,20230410,348,49.3544,7.7948
5109,20131001,20230410,68,53.5998,13.3039
5111,20060401,20230410,560,48.0311,12.5396
5123,20040901,20230410,413,48.208,12.6296
5132,20050901,20230410,17,52.743,7.0754
5133,20040901,20230410,295,51.3344,8.9132
5142,19950901,20230410,1,53.7445,14.0698
5146,20040601,20230410,50,52.9414,10.5289
5148,20060701,20230410,60,52.4588,10.1888
5149,20050101,20221004,318,49.5679,10.1969
5158,19950901,20220328,159,52.1601,11.1759
5161,20040901,20230410,573,48.5599,13.7494
5162,20050101,20230410,495,48.5995,13.6465
5169,20041201,20230410,831,47.7674,10.4604
5174,20061009,20230410,471,48.4951,9.4003
5187,20030917,20230410,591,48.0347,11.0527
5209,20040901,20230410,20,52.9586,9.2269
5225,20040501,20230410,125,50.2135,8.7453
5227,20041101,20230410,682,47.9692,10.9152
5229,20040801,20230410,719,48.0453,8.4608
5230,20041001,20230410,462,48.4527,12.3382
5240,20040701,20230410,380,51.1598,8.8738
5262,20041001,20230410,814,47.7564,11.6928
5263,20040701,20230410,203,51.067,9.3821
5275,20040601,20230410,105,49.2445,8.5374
5276,20050401,20230410,476,47.9237,12.7558
5279,20040901,20230410,176,51.6194,9.5749
5280,20070301,20230410,33,53.9224,10.2267
5285,20041101,20230410,501,49.618,12.4895
5294,20050901,20230410,280,50.5121,8.1326
5297,20041001,20230410,300,51.2427,8.9718
5300,20040701,20230410,380,50.2596,8.3607
5303,20040901,20230410,723,49.936,12.0935
5335,20060801,20230410,352,50.8963,10.5483
5347,19950901,20230410,236,51.5039,9.1118
5349,19950901,20230410,73,53.5196,12.6654
5360,20070701,20230410,331,51.4319,8.2665
5371,19990320,20230410,920,50.4973,9.9427
5374,20060107,20230410,420,49.034,10.6031
5382,20060501,20230410,39,52.5883,9.7386
5395,20061101,20230410,340,50.7676,11.981
5397,19950901,20230410,440,49.6662,12.1844
5401,20050101,20230410,424,49.2717,12.7451
5404,20081124,20230410,477,48.4024,11.6946
5405,20040701,20230410,474,49.3376,10.606
5416,20100801,20230410,183,50.4284,8.3806
5424,20070601,20230410,328,51.0177,11.3544
5426,19950901,20230410,553,49.3758,8.1212
5433,20040901,20230410,380,49.5534,6.812
5435,20061010,20230410,455,48.8457,8.9073
5440,19950901,20230410,439,49.0115,10.9308
5444,20040701,20230410,500,48.3091,10.2048
5453,20050401,20230410,174,48.188,7.6976
5468,20060701,20201001,418,50.9377,7.8475
5470,20021101,20230410,459,48.3631,11.5635
5480,20030910,20230410,85,51.5763,7.8879
5484,20040501,20230410,240,51.5835,10.709
5490,19950901,20230410,233,51.8454,10.7686
5501,20050218,20230410,420,48.57,10.6985
5511,20051001,20230410,825,48.5206,9.6187
5513,20050901,20230410,92,52.2902,7.8687
5516,19960625,20230410,3,54.5283,11.0606
5518,20051001,20230410,6,53.2504,7.935
5524,20061001,20230410,227,50.9087,8.6929
5538,20050101,20230410,551,47.8827,11.1576
5541,20040801,20230410,263,50.1321,8.3169
5542,20040701,20230410,90,50.0421,8.2331
5546,19950901,20230410,187,52.1206,12.4586
5548,20040701,20230410,680,49.032,12.5505
5555,20041101,20230410,43,52.2534,13.2361
5559,20071201,20230410,383,48.7848,8.5764
5562,20040601,20230410,571,48.6516,8.6801
5573,20040315,20230410,358,49.5664,10.7404
5600,20040317,20230410,310,49.5141,10.4231
5616,20040801,20230410,426,50.2282,6.2071
5619,20041201,20230410,360,51.1637,7.4234
5629,19950901,20230410,105,51.8891,12.6446
5635,20041001,20230410,147,49.9617,6.9287
5643,20041101,20230410,68,53.1864,12.4949
5646,20040501,20200930,220,51.3645,9.7491
5664,20040701,20230410,296,48.2953,8.2391
5676,20100901,20230410,82,52.3962,10.6892
5684,20171101,20230410,40,52.2813,12.458
5688,20181101,20230410,881,47.7004,8.1057
5692,20040901,20230410,88,49.6051,8.3659
5699,20041101,20230410,312,51.5427,8.7784
5705,19950901,20230410,268,49.7704,9.9576
5711,20070701,20230410,390,49.1295,9.4945
5717,20060901,20230410,134,51.2256,7.1052
5721,20041101,20230410,474,48.3569,12.7679
5724,20070101,20230410,690,47.9589,10.0139
5729,20050801,20230410,6,52.7606,14.2174
5731,20040801,20230410,395,47.6783,8.3801
5732,20050701,20230410,9,54.6928,8.5271
5733,20050501,20230410,20,51.697,6.3974
5745,20040601,20230410,51,52.9663,13.3268
5750,20060301,20230410,264,51.0314,12.1495
5758,20041001,20211110,293,49.8709,6.7074
5762,20090301,20230410,83,53.0704,10.8831
5763,20050201,20230410,141,51.238,11.8295
5767,20060101,20230410,28,53.2989,9.3351
5779,19950901,20230410,877,50.7313,13.7516
5793,20040317,20230410,443,48.424,10.5924
5797,20051201,20230410,349,50.6879,12.4329
5800,19950901,20230410,615,49.028,13.2385
5814,20060901,20230410,321,51.5504,11.403
5822,20040701,20230410,42,52.863,8.6989
5825,20040501,20230410,40,52.6198,12.7867
5839,19970701,20230410,0,53.3881,7.2287
5840,20060218,20230410,600,48.6671,8.47
5854,20050901,20230410,24,53.6557,13.5369
5856,19970107,20230410,476,48.5451,13.3532
5871,19981028,20230410,497,49.9463,7.2645
5906,19950901,20230410,98,49.5063,8.5584
5930,19950901,20230410,1,54.641,10.0238
5941,20070301,20230410,686,47.6754,12.4698
5943,20070101,20230410,462,50.8377,14.0719
5985,20180108,20230410,386,48.652,9.6232
5986,20180523,20230410,329,48.745,8.7301
5987,20180523,20230410,591,48.287,9.4996
5988,20180523,20230410,415,49.1638,9.9162
5989,20180523,20230410,262,49.3502,9.7871
5990,20180523,20230410,221,49.0137,9.3153
5991,20180523,20230410,234,48.4997,8.1376
5992,20180111,20230410,266,48.853,9.5365
5993,20180624,20230410,653,47.7595,9.7724
5994,20180523,20230410,968,48.0277,8.2896
6093,20040501,20230410,62,53.2139,10.4704
6100,20040901,20230410,120,49.8626,8.2311
6105,20040501,20230410,15,54.3194,9.8051
6109,20040901,20230410,52,53.3837,14.3728
6129,20041101,20230410,291,51.0594,14.4266
6157,20071001,20230410,4,53.6411,8.0809
6158,20041101,20230410,454,49.2249,10.6085
6159,20081201,20230410,8,52.9542,7.3197
6161,20041001,20230410,311,48.7577,13.0134
6163,19991019,20230410,27,54.1654,10.3519
6170,20040601,20230410,39,52.0192,14.7254
6190,20050301,20230410,599,47.6392,13.0068
6191,20050101,20230410,684,48.9023,13.1442
6195,20041001,20230410,305,49.956,11.0189
6197,20001013,20230410,258,51.8664,9.271
6199,20041001,20230410,17,54.2484,13.0419
6200,20041001,20230410,262,50.0785,10.4887
6201,20041201,20230410,339,49.5334,10.1546
6203,20050301,20230410,1088,47.6279,12.9015
6215,20050201,20230407,689,49.2154,13.0662
6216,20050401,20230410,464,49.5321,12.2798
6217,20041001,20230410,190,49.2406,6.9351
6242,20110311,20210701,64,50.4088,7.489
6243,20081105,20230410,96,49.2506,8.4422
6244,20081105,20230410,145,49.365,9.0804
6245,20081105,20230410,180,49.0423,9.1733
6246,20081105,20230327,368,47.6213,8.2167
6247,20180719,20230410,307,47.6078,8.1813
6249,20030418,20230410,365,50.3485,11.0313
6252,20030428,20230410,376,49.2105,11.1843
6256,20081105,20230410,201,47.91,7.5838
6257,20060701,20230410,723,47.6279,11.5166
6258,20030105,20230410,461,47.6845,9.4409
6259,20040601,20230410,524,49.021,9.6033
6260,20021201,20230410,385,49.3328,9.704
6262,20021101,20230410,412,48.7695,9.8737
6263,20040701,20230410,445,47.7738,8.8219
6264,20040601,20230410,457,51.414,8.65
6265,20040501,20230410,36,52.3613,12.3867
6266,20040901,20230410,112,52.0304,10.9626
6268,20021101,20230410,173,50.7577,11.5178
6269,20070401,20230410,731,50.3594,12.4836
6270,20040901,20230410,330,50.4099,10.4901
6271,20040601,20230410,274,50.9771,12.0044
6272,20041001,20230410,283,50.8426,10.2518
6273,20040601,20230410,36,52.5075,11.8551
6275,20040701,20230410,327,48.6705,9.4627
6279,20030427,20230410,500,47.9869,11.9942
6280,20030427,20230410,600,47.971,11.7747
6281,20030427,20230410,420,49.3608,12.4477
6282,20030427,20230410,250,49.7978,10.9998
6283,20030427,20230410,434,49.3826,10.3733
6284,20030514,20230410,420,49.2289,10.5044
6285,20030427,20230410,420,49.6546,9.2609
6286,20030428,20230410,400,48.2612,12.4292
6287,20030428,20230410,160,50.1141,9.735
6288,20031027,20230410,1320,47.2689,10.5355
6290,20060424,20230410,1100,47.3594,10.4578
6293,20030420,20230410,737,47.5899,11.5504
6294,20031025,20230410,600,47.5738,9.9033
6295,20031101,20230410,650,47.8023,11.8251
6296,20030428,20230410,320,48.7751,12.9578
6297,20030428,20230410,420,48.3014,12.6025
6298,20030428,20230410,530,49.8128,12.3287
6299,20030428,20230410,650,47.7733,12.6441
6300,20031011,20230410,796,47.5768,10.7179
6301,20060430,20230410,1040,47.5067,10.5019
6303,20030308,20230410,584,51.2915,8.5981
6305,20041201,20230410,193,51.2061,10.4978
6307,20031010,20230410,825,47.4772,10.9403
6310,20040801,20230410,1,54.1049,13.8239
6312,20041101,20201001,362,49.5314,10.6418
6313,20041201,20230410,440,51.2488,7.4672
6314,20050801,20230410,306,51.0507,13.3003
6315,20081001,20230410,123,49.0236,8.1788
6316,20081001,20230410,203,49.0905,7.8157
6317,20081001,20230410,97,49.4371,8.3133
6318,20081001,20230410,261,49.5284,7.8887
6320,20081001,20230410,560,50.2272,6.7524
6321,20081001,20230410,327,49.5573,6.4541
6322,20081001,20230410,215,49.5414,7.4299
6323,20081001,20230410,526,50.0971,6.6746
6324,20081001,20230410,369,49.5892,6.6751
6327,20081001,20230410,60,50.5539,7.2554
6328,20081001,20230410,250,49.9285,6.6209
6329,20161020,20230410,128,49.8559,7.9806
6330,20081001,20230410,394,50.1153,6.9215
6333,20090916,20230410,650,49.7286,7.1289
6336,20051101,20230410,288,50.0132,9.654
6337,20040801,20230410,59,51.7663,7.5194
6338,20050301,20230410,605,50.3618,11.6223
6340,20040912,20230410,393,49.9321,7.388
6341,20031115,20230410,658,47.9603,11.0136
6342,20031010,20230410,609,47.6572,11.3187
6343,20040902,20230410,902,47.5075,11.7049
6344,20041201,20230410,168,50.394,8.1423
6346,20050201,20230410,531,48.207,11.2035
6347,20050301,20230410,305,50.0579,10.2972
7075,20050201,20230410,429,48.702,11.8493
7077,20041101,20230410,54,53.5255,13.0161
7078,20041101,20230410,33,53.5035,11.0014
7079,20041201,20230410,14,53.0443,14.2423
7099,20041101,20211004,187,52.0111,10.3966
7104,20050101,20230410,220,49.6206,9.6036
7105,20050601,20230410,719,47.835,12.6548
7106,20060901,20230410,105,52.0714,8.4565
7138,20050101,20230410,686,48.2962,9.0701
7139,20081001,20230410,303,49.6111,7.6428
7187,20041201,20230410,194,49.7636,9.4063
7224,20050416,20230410,570,47.9324,9.5512
7226,20050416,20230410,640,47.7777,9.887
7227,20050415,20230410,280,49.6789,9.523
7230,20050415,20230410,170,49.3078,9.3606
7233,20050416,20230410,415,49.257,10.0152
7234,20050415,20230410,310,48.2934,8.3066
7235,20050415,20230410,650,48.2109,8.7656
7238,20050415,20230410,200,48.9243,8.9536
7240,20050415,20230410,567,48.4692,8.6304
7241,20050414,20230410,470,48.8707,9.6442
7242,20050415,20230410,565,48.5682,9.6372
7243,20050415,20230410,303,48.1372,8.0097
7285,20050801,20230410,68,52.4153,11.0758
7287,20041206,20230410,980,47.605,13.0153
7298,20050701,20230410,4,54.5268,9.0425
7319,20050301,20230410,435,48.7374,10.7393
7321,20050901,20230410,160,51.1507,11.3321
7322,20050901,20230410,716,47.7667,7.7205
7323,20060101,20230410,149,51.2359,12.5517
7326,20060101,20230410,135,51.1918,12.7645
7327,20070501,20230410,323,50.8836,13.0425
7328,20060101,20230410,219,50.8544,12.4216
7329,20051101,20230410,465,50.5467,12.2863
7330,20051001,20230410,159,51.4633,7.978
7331,20050901,20230410,467,48.6099,10.2674
7333,20060701,20230410,727,50.5803,13.2966
7334,20060301,20230410,131,51.2651,13.3588
7335,20060201,20230410,138,51.3658,13.5801
7337,20070401,20230410,332,51.0577,14.6128
7341,20050718,20230410,119,50.09,8.7862
7343,20060401,20230410,689,50.62,13.4817
7344,20060601,20230410,45,51.2992,6.2013
7350,20060801,20230410,585,49.1088,12.8231
7351,20050908,20230410,115,53.3176,13.4175
7361,20060701,20230410,73,52.7363,10.344
7364,20070101,20230410,74,51.6818,12.3053
7367,20071201,20230410,144,51.9643,9.8072
7368,20071101,20230410,312,51.0007,10.3621
7369,20071101,20230410,475,49.1623,10.3661
7370,20061211,20230410,499,49.391,12.6838
7372,20061001,20230410,37,52.7321,11.7123
7373,20060301,20230410,3,53.5984,6.7024
7374,20060301,20230410,46,52.0813,6.9409
7375,20090924,20230410,411,49.645,7.5003
7378,20060701,20230410,101,51.0149,6.5173
7380,20060526,20230410,233,48.9353,9.4009
7382,20061201,20230410,666,47.7096,9.866
7389,20061201,20230410,83,52.7461,13.8427
7393,20100101,20230410,116,51.4492,14.2533
7394,20060601,20230410,622,50.0315,11.9745
7395,20071201,20230410,351,48.6595,12.5388
7396,20080501,20230410,740,50.5084,9.2246
7403,20070330,20230410,672,47.7955,10.0325
7410,20110201,20230410,350,50.7513,9.0224
7412,20061001,20230410,340,50.0083,9.4238
7418,20080601,20230410,321,50.802,12.6366
7419,20061201,20230410,389,50.661,12.0756
7420,20070401,20230410,246,51.1044,11.7112
7421,20061201,20230410,388,50.325,11.2395
7423,20070401,20230410,163,51.3445,14.8387
7424,20061201,20230410,457,47.7724,12.9073
7425,20060801,20230410,216,52.1384,9.1119
7427,20070901,20230410,17,54.0188,9.9255
7428,20070501,20230410,397,50.4167,10.8156
7429,20061201,20230410,336,49.4249,9.3316
7430,20071101,20230410,258,50.0615,10.8129
7431,20071101,20230410,604,48.013,11.5524
7432,20070501,20230410,71,52.6423,10.6628
7433,20071105,20230410,240,49.726,6.6957
7434,20061009,20230410,351,48.8042,8.443
7436,20061010,20230410,1025,48.1004,8.1973
7487,20061126,20230410,576,48.0272,9.486
7488,20061126,20230410,538,48.3846,8.4787
7489,20061126,20230410,348,48.7448,9.6484
7490,20061126,20230410,170,49.0334,8.7121
7491,20061126,20230410,395,49.154,10.0632
7492,20061126,20230410,260,49.4844,10.019
7493,20061126,20230410,304,48.6704,8.3534
7494,20061126,20230410,160,48.9597,8.5905
7495,20061126,20230410,226,49.3786,9.6307
7497,20061126,20230410,651,48.1872,8.3667
7498,20061126,20230410,249,49.058,8.9124
7499,20070701,20220301,172,50.7893,7.828
7500,20070101,20230410,82,52.0223,12.1597
13654,20070801,20230410,285,51.0063,13.471
13669,20070901,20230410,55,52.0087,7.8519
13670,20070601,20230410,24,51.5088,6.7018
13671,20071201,20230410,221,50.9655,7.2753
13674,20070801,20230410,237,49.2943,8.9053
13675,20071101,20230410,75,52.0818,9.4077
13687,20071101,20230410,18,53.9005,9.8308
13688,20080301,20230410,129,51.1692,12.2617
13689,20081001,20230410,249,50.4351,7.6657
13694,20070801,20230410,590,47.8317,12.8222
13695,20070801,20230410,780,47.8219,12.7715
13696,20071201,20230410,60,51.5966,7.4048
13698,20080101,20230410,504,48.8767,10.2413
13699,20080301,20230410,66,52.3666,10.1265
13700,20080501,20230410,203,51.3329,7.3412
13710,20080401,20230410,490,48.5734,12.2576
13711,20071201,20230410,289,50.682,11.515
13712,20080901,20230410,44,52.1488,13.8359
13713,20071101,20230410,386,51.0899,7.6289
13715,20080301,20230410,604,48.1003,9.8058
13716,20080901,20230410,816,47.819,8.5774
13774,20080601,20230410,328,50.8138,12.2985
13777,20080601,20230410,109,52.2467,10.9592
13778,20071208,20230410,225,49.2531,7.3397
13779,20071210,20230410,220,50.2696,7.8199
13780,20080319,20230410,310,49.5419,7.7179
13912,20080826,20230410,85,50.3158,7.7785
13918,20080623,20230410,160,50.6181,7.478
13965,20081201,20230410,619,48.2639,8.8134
13968,20091001,20230410,435,50.239,6.6611
14006,20161001,20230410,145,49.3683,8.1854
14007,20120213,20230410,164,49.9596,8.236
14008,20160108,20230410,245,49.8228,8.1044
14009,20161212,20230410,110,49.401,8.3478
14010,20160501,20230410,274,50.5582,7.0317
14011,20160501,20230410,309,50.4528,7.6528
14013,20160107,20230410,128,49.8464,8.346
14014,20160401,20230410,214,49.7271,8.1168
14015,20161001,20230410,388,50.1587,7.4972
14016,20161202,20230410,98,49.5871,8.3414
14017,20161212,20230410,127,49.1581,8.2536
14018,20160701,20230410,180,49.5189,8.1875
14019,20161212,20230410,115,49.2449,8.2912
14020,20160501,20230410,195,50.2558,7.3535
14021,20161212,20230410,209,49.827,8.332
14022,20160701,20230410,461,49.6353,7.2105
14023,20161201,20230410,476,50.1419,6.3126
14024,20161001,20230410,197,49.9678,6.8593
14025,20160401,20230410,526,50.2596,6.802
14026,20160701,20230410,296,50.7316,7.7003
14027,20161001,20230410,372,50.2643,8.0072
14028,20161001,20230410,411,49.3684,7.4688
14029,20161001,20230410,418,50.0005,7.5928
14030,20161001,20230410,307,49.4716,7.762
14031,20160701,20230410,369,49.5725,6.4647
14032,20160501,20230410,78,50.4468,7.5357
14033,20161001,20230410,248,49.7542,6.6932
14034,20161001,20230410,143,49.8004,6.7833
14035,20161202,20230410,194,49.6334,8.0278
14036,20160501,20230410,529,50.0708,6.6242
14037,20161001,20230410,325,50.0066,6.4587
14038,20160501,20230410,169,49.7756,7.6128
14042,20170501,20230410,150,50.5849,7.1455
14052,20160111,20230410,192,49.2165,8.0479
14063,20161021,20230410,88,49.9566,7.9642
14065,20161202,20230410,115,49.6057,8.2531
14072,20160107,20230410,133,50.0902,7.1401
14108,20170501,20230410,95,49.7473,8.384
14109,20140901,20230410,290,49.9357,6.2523
14139,20091030,20230410,610,49.8967,7.5869
14142,20110418,20230410,30,51.5024,6.84
14143,20110418,20230410,53,51.6072,7.5309
14144,20110418,20230410,55,51.5802,7.315
14145,20110418,20230410,67,51.5129,7.3808
14146,20110419,20230410,40,51.4786,7.0234
14147,20110418,20230410,50,51.8102,7.2683
14148,20110418,20230410,20,51.6531,6.7581
14149,20110418,20230410,59,51.7538,6.998
14150,20110418,20230410,67,51.6123,7.0864
14151,20121112,20230410,126,50.8892,6.2111
14152,20121112,20230410,213,50.7494,6.1863
14153,20121112,20230410,42,51.0646,6.1692
14154,20121112,20230410,327,50.5751,6.4727
14155,20120613,20230410,117,51.2278,7.0013
14156,20120613,20230410,110,51.2889,6.9275
14157,20091201,20230410,168,49.5686,8.7013
14158,20120613,20230410,46,51.1192,6.9311
14159,20120613,20230410,173,51.3465,7.0225
14164,20110509,20230410,62,50.9602,6.6318
14165,20110510,20230410,330,50.5275,6.7813
14166,20110510,20230410,51,51.109,6.5985
14167,20110510,20230410,356,50.552,6.6906
14168,20110510,20230410,258,50.6054,6.6011
14169,20110510,20230410,354,50.5799,6.9484
14170,20120911,20230410,348,51.3384,8.2709
14171,20120911,20230410,259,51.3542,7.968
14172,20120911,20230410,113,51.3679,7.5465
14173,20120911,20230410,85,51.383,7.3848
14174,20120613,20230410,27,51.4342,6.5703
14175,20120613,20230410,22,51.5786,6.5095
14176,20121112,20230410,15,51.6901,6.1502
14177,20140801,20230410,24,51.5426,6.315
14178,20121112,20230410,35,51.3454,6.3546
14179,20140801,20230410,42,51.1968,6.495
14180,20160601,20230410,43,51.0469,6.9729
14181,20160601,20230410,184,51.0696,7.1866
14182,20160601,20230410,193,51.2902,7.2759
14183,20160601,20230410,297,51.1433,7.3656
14184,20160601,20230410,126,51.2242,7.107
14185,20170801,20230410,304,51.605,8.8175
14186,20170801,20230410,291,51.5319,8.7289
14187,20170801,20230410,226,51.5831,8.8478
14301,20100625,20230410,415,48.73,13.2741
14350,20110122,20230410,627,48.0035,11.012
14351,20110801,20230410,610,47.8529,11.4999
15000,20110401,20230410,231,50.7983,6.0244
15003,20110501,20230410,19,53.8753,13.2101
